Date,Region,Service_Type,Network_Traffic,Latency (ms),Packet_Loss (%)
19-06-2023,Midwest,Ethernet,129.0998434,116.276,0.029115417
20-06-2023,Midwest,Ethernet,157.8167496,115.6079256,0.053263095
21-06-2023,Midwest,Ethernet,124.2821055,76.18210747,0.07723034
22-06-2023,Midwest,Ethernet,122.1704169,115.3178424,0.08674406
23-06-2023,Midwest,Ethernet,108.3474012,105.7579229,0.079107587
24-06-2023,Midwest,Ethernet,113.8371966,90.89434685,0.083320342
25-06-2023,Midwest,Ethernet,104.2048295,99.61438473,0.0057913
26-06-2023,Midwest,Ethernet,142.4187336,105.170963,0.004358867
27-06-2023,Midwest,Ethernet,147.8449833,97.19683939,0.045497606
28-06-2023,Midwest,Ethernet,147.9733534,109.3200838,0.095611552
29-06-2023,Midwest,Ethernet,122.8279151,95.08501592,0.070198526
30-06-2023,Midwest,Ethernet,122.606539,78.93865079,0.027977639
01-07-2023,Midwest,Ethernet,113.475817,96.93064071,0.084628323
02-07-2023,Midwest,Ethernet,117.2015653,70.04365983,0.089931713
03-07-2023,Midwest,Ethernet,122.9444852,110.0874383,0.089706338
04-07-2023,Midwest,Ethernet,137.6397452,103.0847637,0.043648581
05-07-2023,Midwest,Ethernet,148.391994,89.32374257,0.035452852
06-07-2023,Midwest,Ethernet,133.5445874,93.07799134,0.021477839
07-07-2023,Midwest,Ethernet,96.6249517,102.9824303,0.072935946
08-07-2023,Midwest,Ethernet,108.1312703,114.9711419,0.019198893
09-07-2023,Midwest,Ethernet,99.88096444,98.30966301,0.023080476
10-07-2023,Midwest,Ethernet,115.8423078,94.02167633,0.063581435
11-07-2023,Midwest,Ethernet,157.0388274,69.89993244,0.075585335
12-07-2023,Midwest,Ethernet,125.8342928,95.51923345,0.023670276
13-07-2023,Midwest,Ethernet,111.0632972,102.6012963,0.049436131
14-07-2023,Midwest,Ethernet,121.6612608,106.9504724,0.009992054
15-07-2023,Midwest,Ethernet,94.58174522,96.99958433,0.01626866
16-07-2023,Midwest,Ethernet,99.76550423,112.9063757,0.040380596
17-07-2023,Midwest,Ethernet,100.0414374,100.8775773,0.04772288
18-07-2023,Midwest,Ethernet,133.8421178,112.752865,0.044642092
19-07-2023,Midwest,Ethernet,137.7832097,88.70207396,0.047527384
20-07-2023,Midwest,Ethernet,122.7496733,113.7931683,0.074968304
21-07-2023,Midwest,Ethernet,115.3934079,140.465597,0.076584815
22-07-2023,Midwest,Ethernet,109.9775399,78.03873873,0.031243645
23-07-2023,Midwest,Ethernet,96.97726538,96.8429446,0.070583695
24-07-2023,Midwest,Ethernet,88.01442667,121.9290426,0.080991227
25-07-2023,Midwest,Ethernet,119.9929857,112.7013811,0.057132538
26-07-2023,Midwest,Ethernet,146.4696605,132.4603172,0.042368509
27-07-2023,Midwest,Ethernet,132.2181829,74.92087194,0.0888117
28-07-2023,Midwest,Ethernet,99.09622038,62.53453451,0.044268094
29-07-2023,Midwest,Ethernet,98.86519876,104.3900139,0.086691483
30-07-2023,Midwest,Ethernet,105.0773237,71.76931358,0.005189672
31-07-2023,Midwest,Ethernet,114.0875409,93.60066284,0.034148938
01-08-2023,Midwest,Ethernet,134.7288832,110.4783571,0.077189206
02-08-2023,Midwest,Ethernet,126.4127952,70.52478268,0.009081576
03-08-2023,Midwest,Ethernet,109.4840508,82.13363416,0.081523156
04-08-2023,Midwest,Ethernet,113.8600481,72.26561723,0.029420885
05-08-2023,Midwest,Ethernet,104.6327065,102.690406,0.022459738
06-08-2023,Midwest,Ethernet,89.93395479,79.56621886,0.021137174
07-08-2023,Midwest,Ethernet,108.8715629,119.0748215,0.070142254
08-08-2023,Midwest,Ethernet,137.6508993,91.74138736,0.06197833
09-08-2023,Midwest,Ethernet,136.842389,94.7758074,0.03932213
10-08-2023,Midwest,Ethernet,119.2851892,59.18067184,0.058741151
11-08-2023,Midwest,Ethernet,112.493395,99.331737,0.071002038
12-08-2023,Midwest,Ethernet,92.07013732,99.3319443,0.039009625
13-08-2023,Midwest,Ethernet,106.8809746,118.339953,0.054726752
14-08-2023,Midwest,Ethernet,114.7776876,84.19025632,0.021476297
15-08-2023,Midwest,Ethernet,109.0609439,124.5198056,0.06475209
16-08-2023,Midwest,Ethernet,133.918771,123.5032902,0.075759697
17-08-2023,Midwest,Ethernet,110.0892216,91.42980459,0.043872795
18-08-2023,Midwest,Ethernet,109.1873416,110.338077,0.022810481
19-08-2023,Midwest,Ethernet,89.57346186,71.32704507,0.0163104
20-08-2023,Midwest,Ethernet,86.38021913,82.94619872,0.075093922
21-08-2023,Midwest,Ethernet,111.0531712,109.6730679,0.068906393
22-08-2023,Midwest,Ethernet,126.5686841,111.2550474,0.034340135
23-08-2023,Midwest,Ethernet,121.7416433,124.6462511,0.061657166
24-08-2023,Midwest,Ethernet,114.5061622,129.613462,0.068235279
25-08-2023,Midwest,Ethernet,118.6502284,116.9397601,0.026575187
26-08-2023,Midwest,Ethernet,62.10971258,108.8517053,0.090078533
27-08-2023,Midwest,Ethernet,75.33142144,80.29303186,0.077624651
28-08-2023,Midwest,Ethernet,108.4518637,100.5862234,0.062696605
29-08-2023,Midwest,Ethernet,121.428631,69.77182264,0.012374245
30-08-2023,Midwest,Ethernet,127.1408641,119.8786287,0.043240641
31-08-2023,Midwest,Ethernet,108.8177164,89.72737569,0.083350394
01-09-2023,Midwest,Ethernet,84.07346099,136.8462782,0.019923369
02-09-2023,Midwest,Ethernet,84.20872811,93.55019554,0.086029101
03-09-2023,Midwest,Ethernet,98.41020447,126.9727692,0.008722599
04-09-2023,Midwest,Ethernet,122.9390148,103.2165044,0.06478223
05-09-2023,Midwest,Ethernet,111.2658258,146.5622512,0.005498823
06-09-2023,Midwest,Ethernet,132.7446638,107.365005,0.016796244
07-09-2023,Midwest,Ethernet,127.6026499,117.0007797,0.078992883
08-09-2023,Midwest,Ethernet,91.69421242,75.82758884,0.096062219
09-09-2023,Midwest,Ethernet,66.96054227,132.8514794,0.006044764
10-09-2023,Midwest,Ethernet,96.48120164,133.1357838,0.056455976
11-09-2023,Midwest,Ethernet,112.0783636,150.327578,0.063978398
12-09-2023,Midwest,Ethernet,115.0013075,88.96656416,0.020619031
13-09-2023,Midwest,Ethernet,135.6266421,85.8199638,0.079501919
14-09-2023,Midwest,Ethernet,114.4884494,111.072155,0.068332821
15-09-2023,Midwest,Ethernet,87.57126961,102.0887706,0.021553385
16-09-2023,Midwest,Ethernet,68.50849367,111.6978263,0.056948736
17-09-2023,Midwest,Ethernet,105.1853075,88.52341131,0.010650842
18-09-2023,Midwest,Ethernet,119.2128966,77.33023693,0.028366649
19-09-2023,Midwest,Ethernet,116.9424105,109.9289312,0.094743466
20-09-2023,Midwest,Ethernet,122.9530872,91.1406021,0.037403808
21-09-2023,Midwest,Ethernet,114.1898633,89.11149771,0.01540495
22-09-2023,Midwest,Ethernet,89.01094322,99.63104797,0.066056226
23-09-2023,Midwest,Ethernet,104.3173711,120.9773602,0.034291049
24-09-2023,Midwest,Ethernet,80.52241257,72.42755746,0.039116056
25-09-2023,Midwest,Ethernet,89.63768801,73.18202825,0.060951146
26-09-2023,Midwest,Ethernet,144.3158641,82.87871764,0.062417762
27-09-2023,Midwest,Ethernet,132.1381704,59.75539382,0.011027737
28-09-2023,Midwest,Ethernet,105.8072731,142.7453164,0.013465853
29-09-2023,Midwest,Ethernet,82.26607174,110.1538941,0.066789423
30-09-2023,Midwest,Ethernet,86.4469914,81.78970991,0.065470742
01-10-2023,Midwest,Ethernet,102.7034759,120.0697254,0.043000664
02-10-2023,Midwest,Ethernet,98.68084007,89.01266439,0.005439553
03-10-2023,Midwest,Ethernet,111.741904,116.2140331,0.097919224
04-10-2023,Midwest,Ethernet,135.5858874,110.2315418,0.014492858
05-10-2023,Midwest,Ethernet,131.1422067,128.6998458,0.041874315
06-10-2023,Midwest,Ethernet,107.2702449,94.75727795,0.028223573
07-10-2023,Midwest,Ethernet,87.34939373,83.1671536,0.005917281
08-10-2023,Midwest,Ethernet,85.55412659,92.02886805,0.059758171
09-10-2023,Midwest,Ethernet,118.2713245,128.9008018,0.037426104
10-10-2023,Midwest,Ethernet,129.5622101,88.86271328,0.057156409
11-10-2023,Midwest,Ethernet,118.9242558,61.07678631,0.077847756
12-10-2023,Midwest,Ethernet,130.366518,102.3325835,0.083749388
13-10-2023,Midwest,Ethernet,86.2829738,98.18085787,0.018409326
14-10-2023,Midwest,Ethernet,96.72562779,114.3907243,0.07602415
15-10-2023,Midwest,Ethernet,91.95929742,104.4927495,0.029476939
16-10-2023,Midwest,Ethernet,118.0607019,87.88421118,0.071802149
17-10-2023,Midwest,Ethernet,122.238231,74.12860481,0.090475737
18-10-2023,Midwest,Ethernet,123.5309667,93.4372431,0.045766199
19-10-2023,Midwest,Ethernet,130.4235851,101.2463545,0.08345554
20-10-2023,Midwest,Ethernet,104.7069701,153.6659777,0.092559881
21-10-2023,Midwest,Ethernet,97.77118125,80.47259977,0.084220101
22-10-2023,Midwest,Ethernet,101.2468328,97.39458818,0.091900812
23-10-2023,Midwest,Ethernet,119.3058317,90.01890467,0.07019636
24-10-2023,Midwest,Ethernet,107.2031329,100.8123577,0.02232119
25-10-2023,Midwest,Ethernet,140.2385013,85.01424457,0.00926402
26-10-2023,Midwest,Ethernet,142.7516258,100.9247353,0.011708271
27-10-2023,Midwest,Ethernet,100.8882067,102.7413202,0.058442302
28-10-2023,Midwest,Ethernet,95.43325452,119.6722759,0.027596853
29-10-2023,Midwest,Ethernet,92.7323799,73.98867659,0.097253572
30-10-2023,Midwest,Ethernet,90.89681892,93.13998161,0.036908623
31-10-2023,Midwest,Ethernet,140.6973782,66.04197612,0.005188478
01-11-2023,Midwest,Ethernet,126.5052244,87.05541393,0.055952969
02-11-2023,Midwest,Ethernet,123.0724069,88.70733339,0.010352183
03-11-2023,Midwest,Ethernet,113.3570238,106.2128452,0.023240259
04-11-2023,Midwest,Ethernet,98.97009541,80.22115344,0.056700458
05-11-2023,Midwest,Ethernet,105.4046776,65.68661709,0.054427266
06-11-2023,Midwest,Ethernet,111.884456,112.6279463,0.05396466
07-11-2023,Midwest,Ethernet,157.3776497,60.04168321,0.086601008
08-11-2023,Midwest,Ethernet,147.1803468,107.6720238,0.010083661
09-11-2023,Midwest,Ethernet,122.9594675,92.23441262,0.067448826
10-11-2023,Midwest,Ethernet,116.4191543,64.31911953,0.084243497
11-11-2023,Midwest,Ethernet,86.64599925,114.8614253,0.07442355
12-11-2023,Midwest,Ethernet,107.2645505,115.989489,0.030808857
13-11-2023,Midwest,Ethernet,96.08269311,74.92474871,0.016400732
14-11-2023,Midwest,Ethernet,126.0798942,126.9861353,0.055263868
15-11-2023,Midwest,Ethernet,154.7506203,79.29809865,0.097008783
16-11-2023,Midwest,Ethernet,136.0928894,77.96329264,0.06717144
17-11-2023,Midwest,Ethernet,130.0865821,62.62105765,0.067173313
18-11-2023,Midwest,Ethernet,108.1447491,71.93549994,0.075950365
19-11-2023,Midwest,Ethernet,118.8925284,103.9438204,0.005982883
20-11-2023,Midwest,Ethernet,115.7438401,90.41193062,0.091933047
21-11-2023,Midwest,Ethernet,119.3747902,104.3249326,0.063237474
22-11-2023,Midwest,Ethernet,145.0063669,123.4572969,0.016319126
23-11-2023,Midwest,Ethernet,119.3110213,104.8281498,0.030236557
24-11-2023,Midwest,Ethernet,231.1665613,62.49608912,0.010795533
25-11-2023,Midwest,Ethernet,106.6723847,87.88250652,0.097896428
26-11-2023,Midwest,Ethernet,124.0527013,107.7901745,0.026234645
27-11-2023,Midwest,Ethernet,146.8313623,92.73959871,0.035463589
28-11-2023,Midwest,Ethernet,132.2065966,84.77803806,0.03912659
29-11-2023,Midwest,Ethernet,151.8823144,72.10573808,0.044371103
30-11-2023,Midwest,Ethernet,148.8155483,107.4927097,0.028079921
01-12-2023,Midwest,Ethernet,106.7357857,84.38963595,0.093679187
02-12-2023,Midwest,Ethernet,124.218645,83.98210865,0.092235104
03-12-2023,Midwest,Ethernet,94.82816683,77.90990189,0.061610855
04-12-2023,Midwest,Ethernet,113.6866411,82.7498576,0.05847435
05-12-2023,Midwest,Ethernet,152.70893,105.2498987,0.001587314
06-12-2023,Midwest,Ethernet,147.4047792,83.71077851,0.073123199
07-12-2023,Midwest,Ethernet,165.5845299,77.19379287,0.09563592
08-12-2023,Midwest,Ethernet,115.655765,71.34972513,0.058457132
09-12-2023,Midwest,Ethernet,115.072689,74.06085562,0.052813318
10-12-2023,Midwest,Ethernet,124.0124369,122.1578545,0.077461244
11-12-2023,Midwest,Ethernet,138.627668,124.7734661,0.079729325
12-12-2023,Midwest,Ethernet,138.2801618,79.80585667,0.047329688
13-12-2023,Midwest,Ethernet,173.5207328,109.3335741,0.069604529
14-12-2023,Midwest,Ethernet,146.9077053,61.89153506,0.055012743
15-12-2023,Midwest,Ethernet,142.0580705,93.24112377,0.065222807
16-12-2023,Midwest,Ethernet,121.2768966,81.04381182,0.097429443
17-12-2023,Midwest,Ethernet,121.9265821,96.36967103,0.028293476
18-12-2023,Midwest,Ethernet,143.9654333,57.49142538,0.006857402
19-12-2023,Midwest,Ethernet,155.2641306,107.612414,0.064013727
20-12-2023,Midwest,Ethernet,145.42249,107.2264856,0.065782775
21-12-2023,Midwest,Ethernet,148.6092542,92.38544499,0.068020644
22-12-2023,Midwest,Ethernet,140.8248074,113.0183393,0.051929279
23-12-2023,Midwest,Ethernet,134.6862601,77.71927168,0.071588298
24-12-2023,Midwest,Ethernet,120.1724788,67.60984901,0.070266935
25-12-2023,Midwest,Ethernet,242.2221991,102.745459,0.098779978
26-12-2023,Midwest,Ethernet,151.8484786,116.354706,0.036271363
27-12-2023,Midwest,Ethernet,166.0078463,66.67244116,0.00987926
28-12-2023,Midwest,Ethernet,156.6653587,132.3290255,0.095248205
29-12-2023,Midwest,Ethernet,154.2939059,110.5976649,0.098068743
30-12-2023,Midwest,Ethernet,137.7092123,87.14005676,0.001229028
31-12-2023,Midwest,Ethernet,120.7985514,108.9006833,0.028883612
01-01-2022,Midwest,Wavelength,29.1348747,110.4828857,0.049352219
02-01-2022,Midwest,Wavelength,30.89180556,86.01003613,0.011372642
03-01-2022,Midwest,Wavelength,62.98837039,117.0582751,0.042891782
04-01-2022,Midwest,Wavelength,68.23610529,90.19398449,0.097018069
05-01-2022,Midwest,Wavelength,84.45082472,82.36472116,0.044231449
06-01-2022,Midwest,Wavelength,56.82080523,73.03561532,0.059377076
07-01-2022,Midwest,Wavelength,49.84611772,99.36441306,0.07003832
08-01-2022,Midwest,Wavelength,41.07949449,125.9713925,0.005975254
09-01-2022,Midwest,Wavelength,46.82056148,93.0681237,0.067914425
10-01-2022,Midwest,Wavelength,67.75828039,88.38319451,0.019756674
11-01-2022,Midwest,Wavelength,72.33643867,100.1516992,0.010734719
12-01-2022,Midwest,Wavelength,82.41030554,85.44832727,0.030183643
13-01-2022,Midwest,Wavelength,76.54567723,116.2839334,0.07514053
14-01-2022,Midwest,Wavelength,48.43603778,109.0422579,0.018916666
15-01-2022,Midwest,Wavelength,31.59821857,105.5700132,0.002049195
16-01-2022,Midwest,Wavelength,46.42925239,136.555243,0.057078447
17-01-2022,Midwest,Wavelength,54.73249466,89.61895917,0.038392493
18-01-2022,Midwest,Wavelength,81.15629745,82.17066857,0.051455256
19-01-2022,Midwest,Wavelength,92.8623072,105.3795238,0.057055401
20-01-2022,Midwest,Wavelength,84.61689006,80.67519013,0.060012869
21-01-2022,Midwest,Wavelength,75.16148505,87.0584209,0.011767562
22-01-2022,Midwest,Wavelength,46.49608069,105.8295951,0.022082839
23-01-2022,Midwest,Wavelength,59.54845724,83.68940437,0.097651508
24-01-2022,Midwest,Wavelength,77.51560256,72.52181342,0.053230476
25-01-2022,Midwest,Wavelength,85.18727994,52.30379476,0.037983317
26-01-2022,Midwest,Wavelength,100.5756617,77.58055709,0.028562974
27-01-2022,Midwest,Wavelength,85.95252693,83.63518472,0.045877273
28-01-2022,Midwest,Wavelength,68.37810134,97.63510526,0.010104707
29-01-2022,Midwest,Wavelength,41.49410549,93.20376418,0.034142726
30-01-2022,Midwest,Wavelength,56.48545855,108.933994,0.047647747
31-01-2022,Midwest,Wavelength,80.8958326,104.9292039,0.016620413
01-02-2022,Midwest,Wavelength,85.93439196,121.1706978,0.023428918
02-02-2022,Midwest,Wavelength,88.92275443,95.47764318,0.083760447
03-02-2022,Midwest,Wavelength,67.8041258,73.26868078,0.033814703
04-02-2022,Midwest,Wavelength,59.56988176,56.4402216,0.077708621
05-02-2022,Midwest,Wavelength,60.94670473,52.92277685,0.046815356
06-02-2022,Midwest,Wavelength,64.91619765,119.732049,0.031352722
07-02-2022,Midwest,Wavelength,57.643057,117.0543921,0.090092533
08-02-2022,Midwest,Wavelength,105.5333393,78.94308959,0.075827653
09-02-2022,Midwest,Wavelength,77.56927916,83.74850913,0.004062404
10-02-2022,Midwest,Wavelength,93.02383213,93.40691508,0.06843621
11-02-2022,Midwest,Wavelength,61.99419401,76.8703957,0.01186801
12-02-2022,Midwest,Wavelength,57.83314473,115.4718855,0.085680067
13-02-2022,Midwest,Wavelength,60.6853408,118.8877896,0.089165089
14-02-2022,Midwest,Wavelength,77.76232014,77.33499597,0.053960028
15-02-2022,Midwest,Wavelength,85.69337544,106.394562,0.099582515
16-02-2022,Midwest,Wavelength,87.37738199,104.4822068,0.053070359
17-02-2022,Midwest,Wavelength,104.620655,60.51071972,0.061521611
18-02-2022,Midwest,Wavelength,67.99063247,81.16436061,0.0671454
19-02-2022,Midwest,Wavelength,57.13797112,95.03779053,0.093094905
20-02-2022,Midwest,Wavelength,56.09982327,107.2225598,0.028662137
21-02-2022,Midwest,Wavelength,67.95840934,117.8699207,0.017698664
22-02-2022,Midwest,Wavelength,94.43552569,76.86284095,0.085895248
23-02-2022,Midwest,Wavelength,109.2909008,88.50863649,0.065029453
24-02-2022,Midwest,Wavelength,99.2834463,101.4183717,0.087460567
25-02-2022,Midwest,Wavelength,64.59842484,95.59852144,0.059094021
26-02-2022,Midwest,Wavelength,66.20140665,78.44334249,0.071536861
27-02-2022,Midwest,Wavelength,48.79691252,97.6770441,0.089107399
28-02-2022,Midwest,Wavelength,87.04082129,99.35120336,0.007377198
01-03-2022,Midwest,Wavelength,98.02985864,90.00170039,0.018358285
02-03-2022,Midwest,Wavelength,111.9158687,65.25563092,0.008370529
03-03-2022,Midwest,Wavelength,107.1039509,98.63089256,0.046897818
04-03-2022,Midwest,Wavelength,71.15093262,82.94291902,0.083638135
05-03-2022,Midwest,Wavelength,59.05522862,89.17987587,0.077778874
06-03-2022,Midwest,Wavelength,61.40721507,123.0168583,0.007284116
07-03-2022,Midwest,Wavelength,83.25563874,96.55798348,0.073993063
08-03-2022,Midwest,Wavelength,103.0817142,102.6898307,0.031161612
09-03-2022,Midwest,Wavelength,106.1267859,88.72454901,0.071152419
10-03-2022,Midwest,Wavelength,101.7392533,92.00907946,0.09086435
11-03-2022,Midwest,Wavelength,62.89815488,86.99718353,0.082154805
12-03-2022,Midwest,Wavelength,82.26963125,118.9313691,0.070591254
13-03-2022,Midwest,Wavelength,70.29475193,138.7835149,0.030773364
14-03-2022,Midwest,Wavelength,96.29579421,88.63065433,0.068911844
15-03-2022,Midwest,Wavelength,112.863104,130.3473699,0.041194699
16-03-2022,Midwest,Wavelength,117.5766139,87.43465236,0.085697709
17-03-2022,Midwest,Wavelength,109.1621569,81.16471365,0.089017714
18-03-2022,Midwest,Wavelength,59.4659821,100.2880828,0.072332284
19-03-2022,Midwest,Wavelength,78.93618208,101.7794638,0.094374272
20-03-2022,Midwest,Wavelength,83.22227976,95.33893622,0.061132642
21-03-2022,Midwest,Wavelength,79.22714388,105.9488922,0.073466072
22-03-2022,Midwest,Wavelength,96.58211043,124.7218267,0.065331955
23-03-2022,Midwest,Wavelength,101.8444111,102.8952611,0.050490755
24-03-2022,Midwest,Wavelength,85.00475568,85.41812388,0.083673416
25-03-2022,Midwest,Wavelength,80.89493627,84.87625383,0.03763954
26-03-2022,Midwest,Wavelength,69.72924359,123.741509,0.077307092
27-03-2022,Midwest,Wavelength,88.12831661,104.8292534,0.055546074
28-03-2022,Midwest,Wavelength,97.45900619,105.9679852,0.021466406
29-03-2022,Midwest,Wavelength,107.8834877,114.917013,0.094998028
30-03-2022,Midwest,Wavelength,64.9478595,143.7142097,0.074722979
31-03-2022,Midwest,Wavelength,99.90067901,116.7994722,0.083328516
01-04-2022,Midwest,Wavelength,92.44059442,115.0981639,0.06492685
02-04-2022,Midwest,Wavelength,82.23570964,114.6536571,0.044775188
03-04-2022,Midwest,Wavelength,61.06284945,99.36251412,0.045930758
04-04-2022,Midwest,Wavelength,95.91048068,86.84660786,0.066110804
05-04-2022,Midwest,Wavelength,116.4358196,100.3965397,0.061085557
06-04-2022,Midwest,Wavelength,101.5042149,86.96880323,0.003790268
07-04-2022,Midwest,Wavelength,100.3435318,90.38896061,0.077184307
08-04-2022,Midwest,Wavelength,57.30209853,113.9829281,0.067011817
09-04-2022,Midwest,Wavelength,80.90180557,144.2019326,0.03697539
10-04-2022,Midwest,Wavelength,63.91388344,64.27125956,0.086456846
11-04-2022,Midwest,Wavelength,81.27083187,86.73927662,0.012659149
12-04-2022,Midwest,Wavelength,116.7715875,76.45724389,0.074576318
13-04-2022,Midwest,Wavelength,100.9056326,86.9303791,0.021376725
14-04-2022,Midwest,Wavelength,119.2639658,108.1094009,0.062555079
15-04-2022,Midwest,Wavelength,85.70019291,86.79786251,0.064841371
16-04-2022,Midwest,Wavelength,99.01532859,85.07176026,0.086081939
17-04-2022,Midwest,Wavelength,62.1444027,105.4892202,0.085594036
18-04-2022,Midwest,Wavelength,87.30694796,132.316985,0.066675647
